polymorphic_ctype,id,name,slug,fr_place_id,place_code,location_point,is_active,to_filter,created,updated,city
251,,OLAYA SECTOR CENTRAL,colombia-bolivar-cartagena-5801044-olaya-sector-central,5801044,,SRID=4326;POINT(-75.484932 10.414359),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,PUERTO PESCADORES,colombia-bolivar-cartagena-5801045-puerto-pescadores,5801045,,SRID=4326;POINT(-75.516052 10.417057),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,CHINO,colombia-bolivar-cartagena-5801046-chino,5801046,,SRID=4326;POINT(-75.528424 10.413566),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,OBRERO,colombia-bolivar-cartagena-5801047-obrero,5801047,,SRID=4326;POINT(-75.522694 10.416615),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,LA ESPERANZA,colombia-bolivar-cartagena-5801048-la-esperanza,5801048,,SRID=4326;POINT(-75.518984 10.414429),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,LA CANDELARIA,colombia-bolivar-cartagena-5801049-la-candelaria,5801049,,SRID=4326;POINT(-75.512759 10.413672),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,BOSTON,colombia-bolivar-cartagena-5801050-boston,5801050,,SRID=4326;POINT(-75.50786 10.411786),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,REPUBLICA DEL LIBANO,colombia-bolivar-cartagena-5801051-republica-del-libano,5801051,,SRID=4326;POINT(-75.50419 10.413035),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,OLAYA SECTOR RAFAEL NUÑEZ,colombia-bolivar-cartagena-5801052-olaya-sector-rafael-nunez,5801052,,SRID=4326;POINT(-75.49889 10.412436),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,OLAYA SECTOR 11 DE NOVIEMBRE,colombia-bolivar-cartagena-5801053-olaya-sector-11-de-noviembre,5801053,,SRID=4326;POINT(-75.493626 10.412311),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,EL PRADO,colombia-bolivar-cartagena-5801054-el-prado,5801054,,SRID=4326;POINT(-75.520266 10.409217),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,ALCIBIA,colombia-bolivar-cartagena-5801055-alcibia,5801055,,SRID=4326;POINT(-75.518886 10.411694),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,CIELO MAR,colombia-bolivar-cartagena-5801056-cielo-mar,5801056,,SRID=4326;POINT(-75.524225 10.411145),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,NUEVO PARAISO,colombia-bolivar-cartagena-5801057-nuevo-paraiso,5801057,,SRID=4326;POINT(-75.470261 10.405438),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,FREDONIA,colombia-bolivar-cartagena-5801058-fredonia,5801058,,SRID=4326;POINT(-75.474793 10.408125),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,OLAYA SECTOR LA PUNTILLA,colombia-bolivar-cartagena-5801059-olaya-sector-la-puntilla,5801059,,SRID=4326;POINT(-75.482014 10.410328),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,MARTINEZ MARTELO,colombia-bolivar-cartagena-5801060-martinez-martelo,5801060,,SRID=4326;POINT(-75.523296 10.408371),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,URBANIZACION LA CABAÑA,colombia-bolivar-cartagena-5801061-urbanizacion-la-cabana,5801061,,SRID=4326;POINT(-75.533865 10.410269),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,OLAYA SECTOR EL PROGRESO,colombia-bolivar-cartagena-5801062-olaya-sector-el-progreso,5801062,,SRID=4326;POINT(-75.479949 10.409621),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,MARIA AUXILIADORA,colombia-bolivar-cartagena-5801063-maria-auxiliadora,5801063,,SRID=4326;POINT(-75.512536 10.409245),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,VILLA ESTELA,colombia-bolivar-cartagena-5801064-villa-estela,5801064,,SRID=4326;POINT(-75.464539 10.406215),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,OLAYA SECTOR PLAYA BLANCA,colombia-bolivar-cartagena-5801065-olaya-sector-playa-blanca,5801065,,SRID=4326;POINT(-75.478543 10.407542),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,OLAYA SECTOR ZARABANDA,colombia-bolivar-cartagena-5801066-olaya-sector-zarabanda,5801066,,SRID=4326;POINT(-75.476619 10.408684),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,TESCA,colombia-bolivar-cartagena-5801067-tesca,5801067,,SRID=4326;POINT(-75.502368 10.407289),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,AMBERES,colombia-bolivar-cartagena-5801068-amberes,5801068,,SRID=4326;POINT(-75.51498 10.406048),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,ESPAÑA,colombia-bolivar-cartagena-5801069-espana,5801069,,SRID=4326;POINT(-75.512087 10.40419),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,ARMENIA,colombia-bolivar-cartagena-5801070-armenia,5801070,,SRID=4326;POINT(-75.506809 10.405478),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,BRUSELAS,colombia-bolivar-cartagena-5801071-bruselas,5801071,,SRID=4326;POINT(-75.517599 10.404108),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,TERMINAL DE TRANSPORTE,colombia-bolivar-cartagena-5801072-terminal-de-transporte,5801072,,SRID=4326;POINT(-75.453964 10.401564),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,OLAYA SECTOR LA MAGDALENA,colombia-bolivar-cartagena-5801073-olaya-sector-la-magdalena,5801073,,SRID=4326;POINT(-75.476316 10.404715),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,OLAYA VILLA OLIMPICA,colombia-bolivar-cartagena-5801074-olaya-villa-olimpica,5801074,,SRID=4326;POINT(-75.495112 10.403076),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,EL BOSQUE,colombia-bolivar-cartagena-5801075-el-bosque,5801075,,SRID=4326;POINT(-75.525883 10.392792),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,CHIQUINQUIRA,colombia-bolivar-cartagena-5801076-chiquinquira,5801076,,SRID=4326;POINT(-75.492001 10.402812),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,TRECE DE JUNIO,colombia-bolivar-cartagena-5801077-trece-de-junio,5801077,,SRID=4326;POINT(-75.483929 10.403307),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,REPUBLICA DE VENEZUELA,colombia-bolivar-cartagena-5801078-republica-de-venezuela,5801078,,SRID=4326;POINT(-75.488835 10.404086),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,ZARAGOCILLA,colombia-bolivar-cartagena-5801079-zaragocilla,5801079,,SRID=4326;POINT(-75.504022 10.399203),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,OLAYA SECTOR STELLA,colombia-bolivar-cartagena-5801080-olaya-sector-stella,5801080,,SRID=4326;POINT(-75.482424 10.40529),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,ESCALLON VILLA,colombia-bolivar-cartagena-5801081-escallon-villa,5801081,,SRID=4326;POINT(-75.497817 10.399889),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,PIEDRA DE BOLIVAR,colombia-bolivar-cartagena-5801082-piedra-de-bolivar,5801082,,SRID=4326;POINT(-75.508508 10.401405),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,JOSE OBRERO,colombia-bolivar-cartagena-5801083-jose-obrero,5801083,,SRID=4326;POINT(-75.478032 10.403187),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,LAS LOMAS Y MONSERRATE,colombia-bolivar-cartagena-5801084-las-lomas-y-monserrate,5801084,,SRID=4326;POINT(-75.513739 10.40195),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
