LEVEL_ID,type,country,country_id,state,state_id,city,city_id,zone,zone_id,neighbourhood,neighbourhood_id,x,y,z,path
5,Neighbourhood,Colombia,1,Santander,75,Bucaramanga,7500007,Cabecera del Llano,7500112,Los Cedros,7501163,-73.103371,7.118576,15,Colombia / Santander / Bucaramanga / Cabecera del Llano / Los Cedros
5,Neighbourhood,Colombia,1,Santander,75,Bucaramanga,7500007,Cabecera del Llano,7500112,Terrazas,7501164,-73.10518,7.112109,15,Colombia / Santander / Bucaramanga / Cabecera del Llano / Terrazas
5,Neighbourhood,Colombia,1,Santander,75,Bucaramanga,7500007,Cabecera del Llano,7500112,La Floresta,7501165,-73.105575,7.106495,15,Colombia / Santander / Bucaramanga / Cabecera del Llano / La Floresta
5,Neighbourhood,Colombia,1,Santander,75,Bucaramanga,7500007,Centro Oriental,7500113,Los Pinos,7501166,-73.109973,7.136124,15,Colombia / Santander / Bucaramanga / Centro Oriental / Los Pinos
5,Neighbourhood,Colombia,1,Santander,75,Bucaramanga,7500007,Centro Oriental,7500113,San Alonso,7501167,-73.11723,7.132379,15,Colombia / Santander / Bucaramanga / Centro Oriental / San Alonso
5,Neighbourhood,Colombia,1,Santander,75,Bucaramanga,7500007,Centro Oriental,7500113,Galan,7501168,-73.111979,7.129727,15,Colombia / Santander / Bucaramanga / Centro Oriental / Galan
5,Neighbourhood,Colombia,1,Santander,75,Bucaramanga,7500007,Centro Oriental,7500113,La Aurora,7501169,-73.11857,7.127414,15,Colombia / Santander / Bucaramanga / Centro Oriental / La Aurora
5,Neighbourhood,Colombia,1,Santander,75,Bucaramanga,7500007,Centro Oriental,7500113,El Prado,7501171,-73.110717,7.123567,15,Colombia / Santander / Bucaramanga / Centro Oriental / El Prado
5,Neighbourhood,Colombia,1,Santander,75,Bucaramanga,7500007,Centro Oriental,7500113,Mejoras Publicas,7501172,-73.114638,7.123139,15,Colombia / Santander / Bucaramanga / Centro Oriental / Mejoras Publicas
5,Neighbourhood,Colombia,1,Santander,75,Bucaramanga,7500007,Centro Oriental,7500113,Antonia Santos,7501173,-73.109143,7.127747,15,Colombia / Santander / Bucaramanga / Centro Oriental / Antonia Santos
5,Neighbourhood,Colombia,1,Santander,75,Bucaramanga,7500007,Centro Oriental,7500113,Bolívar,7501174,-73.118091,7.118549,15,Colombia / Santander / Bucaramanga / Centro Oriental / Bolívar
5,Neighbourhood,Colombia,1,Santander,75,Bucaramanga,7500007,Centro Oriental,7500113,Alvarez,7501175,-73.109143,7.127747,15,Colombia / Santander / Bucaramanga / Centro Oriental / Alvarez
5,Neighbourhood,Colombia,1,Santander,75,Bucaramanga,7500007,Centro,7500115,Centro,7501186,-73.125493,7.120003,15,Colombia / Santander / Bucaramanga / Centro / Centro
5,Neighbourhood,Colombia,1,Santander,75,Bucaramanga,7500007,Centro,7500115,Garcia Rovira,7501187,-73.130641,7.119062,15,Colombia / Santander / Bucaramanga / Centro / Garcia Rovira
5,Neighbourhood,Colombia,1,Santander,75,Bucaramanga,7500007,Lagos del Cacique,7500116,Lagos del Cacique,7501188,-73.099694,7.10355,15,Colombia / Santander / Bucaramanga / Lagos del Cacique / Lagos del Cacique
