polumoolymorphic_ctype,id,name,slug,fr_place_id,place_code,location_point,is_active,to_filter,created,updated,city
251,,Terrazas,colombia-santander-bucaramanga-7501164-terrazas,7501164,,SRID=4326;POINT(-73.10518 7.112109),1,1,2021-10-01 13:22:28,2021-10-01 13:22:28,69320986-49c4-4df9-a4c7-74b850e148d8
251,,La Floresta,colombia-santander-bucaramanga-7501165-la-floresta,7501165,,SRID=4326;POINT(-73.105575 7.106495),1,1,2021-10-01 13:22:28,2021-10-01 13:22:28,69320986-49c4-4df9-a4c7-74b850e148d8
251,,Los Pinos,colombia-santander-bucaramanga-7501166-los-pinos,7501166,,SRID=4326;POINT(-73.109973 7.136124),1,1,2021-10-01 13:22:28,2021-10-01 13:22:28,69320986-49c4-4df9-a4c7-74b850e148d8
251,,San Alonso,colombia-santander-bucaramanga-7501167-san-alonso,7501167,,SRID=4326;POINT(-73.11723 7.132379),1,1,2021-10-01 13:22:28,2021-10-01 13:22:28,69320986-49c4-4df9-a4c7-74b850e148d8
251,,Galan,colombia-santander-bucaramanga-7501168-galan,7501168,,SRID=4326;POINT(-73.111979 7.129727),1,1,2021-10-01 13:22:28,2021-10-01 13:22:28,69320986-49c4-4df9-a4c7-74b850e148d8
251,,La Aurora,colombia-santander-bucaramanga-7501169-la-aurora,7501169,,SRID=4326;POINT(-73.11857 7.127414),1,1,2021-10-01 13:22:28,2021-10-01 13:22:28,69320986-49c4-4df9-a4c7-74b850e148d8
251,,El Prado,colombia-santander-bucaramanga-7501171-el-prado,7501171,,SRID=4326;POINT(-73.110717 7.123567),1,1,2021-10-01 13:22:28,2021-10-01 13:22:28,69320986-49c4-4df9-a4c7-74b850e148d8
251,,Mejoras Publicas,colombia-santander-bucaramanga-7501172-mejoras-publicas,7501172,,SRID=4326;POINT(-73.114638 7.123139),1,1,2021-10-01 13:22:28,2021-10-01 13:22:28,69320986-49c4-4df9-a4c7-74b850e148d8
251,,Antonia Santos,colombia-santander-bucaramanga-7501173-antonia-santos,7501173,,SRID=4326;POINT(-73.109143 7.127747),1,1,2021-10-01 13:22:28,2021-10-01 13:22:28,69320986-49c4-4df9-a4c7-74b850e148d8
251,,Bolívar,colombia-santander-bucaramanga-7501174-bolívar,7501174,,SRID=4326;POINT(-73.118091 7.118549),1,1,2021-10-01 13:22:28,2021-10-01 13:22:28,69320986-49c4-4df9-a4c7-74b850e148d8
251,,Alvarez,colombia-santander-bucaramanga-7501175-alvarez,7501175,,SRID=4326;POINT(-73.109143 7.127747),1,1,2021-10-01 13:22:28,2021-10-01 13:22:28,69320986-49c4-4df9-a4c7-74b850e148d8
251,,Centro,colombia-santander-bucaramanga-7501186-centro,7501186,,SRID=4326;POINT(-73.125493 7.120003),1,1,2021-10-01 13:22:28,2021-10-01 13:22:28,69320986-49c4-4df9-a4c7-74b850e148d8
251,,Garcia Rovira,colombia-santander-bucaramanga-7501187-garcia-rovira,7501187,,SRID=4326;POINT(-73.130641 7.119062),1,1,2021-10-01 13:22:28,2021-10-01 13:22:28,69320986-49c4-4df9-a4c7-74b850e148d8
251,,Lagos del Cacique,colombia-santander-bucaramanga-7501188-lagos-del-cacique,7501188,,SRID=4326;POINT(-73.099694 7.10355),1,1,2021-10-01 13:22:28,2021-10-01 13:22:28,69320986-49c4-4df9-a4c7-74b850e148d8
251,,El Tejar,colombia-santander-bucaramanga-7501189-el-tejar,7501189,,SRID=4326;POINT(-73.105783 7.100815),1,1,2021-10-01 13:22:28,2021-10-01 13:22:28,69320986-49c4-4df9-a4c7-74b850e148d8
251,,Universidad,colombia-santander-bucaramanga-7501204-universidad,7501204,,SRID=4326;POINT(-73.098191 7.099425),1,1,2021-10-01 13:22:28,2021-10-01 13:22:28,69320986-49c4-4df9-a4c7-74b850e148d8
