polymorphic_ctype,id,name,slug,fr_place_id,place_code,location_point,is_active,to_filter,created,updated,city
251,,CHIMILA I,colombia-magdalena-santa-marta-7201021-chimila-i,7201021,,SRID=4326;POINT(-74.169734 11.246514),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,HABITAT QUINTAS DEL COUNTRY,colombia-magdalena-santa-marta-7201022-habitat-quintas-del-country,7201022,,SRID=4326;POINT(-74.197729 11.24656),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,VERACRUZ,colombia-magdalena-santa-marta-7201023-veracruz,7201023,,SRID=4326;POINT(-74.199477 11.24657),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,CERROS,colombia-magdalena-santa-marta-7201024-cerros,7201024,,SRID=4326;POINT(-74.171883 11.244365),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,MERCADO,colombia-magdalena-santa-marta-7201025-mercado,7201025,,SRID=4326;POINT(-74.206691 11.245558),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,ENSENADA ALFONSO LOPEZ,colombia-magdalena-santa-marta-7201026-ensenada-alfonso-lopez,7201026,,SRID=4326;POINT(-74.187582 11.246344),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,MARIA CRISTINA,colombia-magdalena-santa-marta-7201027-maria-cristina,7201027,,SRID=4326;POINT(-74.179071 11.245295),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,GALAN,colombia-magdalena-santa-marta-7201028-galan,7201028,,SRID=4326;POINT(-74.167317 11.244961),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,LAS DELICIAS,colombia-magdalena-santa-marta-7201029-las-delicias,7201029,,SRID=4326;POINT(-74.197091 11.245204),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,EL RECREO,colombia-magdalena-santa-marta-7201030-el-recreo,7201030,,SRID=4326;POINT(-74.195245 11.245196),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,CESAR MENDOZA,colombia-magdalena-santa-marta-7201031-cesar-mendoza,7201031,,SRID=4326;POINT(-74.18775 11.244754),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
251,,LA COQUERA,colombia-magdalena-santa-marta-7201032-la-coquera,7201032,,SRID=4326;POINT(-74.204203 11.245349),1,1,2022-1-13 17:55:17,2022-1-13 17:55:17,7200003
